order_detail_id,order_date,product_id,customer_id,origin_id,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,territory_region,territory_country,territory_groups
SO63662-3,2019-06-02,472,11164,4,1,889000,889000,332486,22225,"Classic Vest, M",Classic Vest,Blue,M,Vests,Clothing,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63662-4,2019-06-02,214,11164,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63663-1,2019-06-02,528,11163,4,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1995-08-12,Spring Valley,United States,Southwest,United States,North America
SO63663-2,2019-06-02,537,11163,4,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1995-08-12,Spring Valley,United States,Southwest,United States,North America
SO63663-3,2019-06-02,480,11163,4,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1995-08-12,Spring Valley,United States,Southwest,United States,North America
SO63666-1,2019-06-02,590,14653,4,1,10772860,10772860,5876898,269322,"Mountain-400-W Silver, 46",Mountain-400-W,Silver,42-46 CM,Mountain Bikes,Bikes,Troy Fernandez,M,M,1979-07-01,Concord,United States,Southwest,United States,North America
SO63666-2,2019-06-02,474,14653,4,1,979860,979860,366468,24497,"Women's Mountain Shorts, S",Women's Mountain Shorts,Black,S,Shorts,Clothing,Troy Fernandez,M,M,1979-07-01,Concord,United States,Southwest,United States,North America
SO63666-3,2019-06-02,225,14653,4,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Troy Fernandez,M,M,1979-07-01,Concord,United States,Southwest,United States,North America
SO63667-1,2019-06-02,357,12777,1,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Joseph Anderson,M,M,1977-10-05,Lynnwood,United States,Northwest,United States,North America
SO63667-2,2019-06-02,480,12777,1,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Joseph Anderson,M,M,1977-10-05,Lynnwood,United States,Northwest,United States,North America
SO63668-1,2019-06-02,361,16103,6,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Haley Hill,F,S,1985-11-10,Royal Oak,Canada,Canada,Canada,North America
SO63668-2,2019-06-02,487,16103,6,1,769860,769860,287928,19247,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Haley Hill,F,S,1985-11-10,Royal Oak,Canada,Canada,Canada,North America
SO63669-1,2019-06-02,361,12756,4,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Antonio Butler,M,S,1997-02-06,Beverly Hills,United States,Southwest,United States,North America
SO63669-2,2019-06-02,222,12756,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Antonio Butler,M,S,1997-02-06,Beverly Hills,United States,Southwest,United States,North America
SO63670-1,2019-06-02,586,12492,10,1,10392900,10392900,6460227,259823,"Touring-3000 Blue, 50",Touring-3000,Blue,48-52 CM,Touring Bikes,Bikes,Brittany Price,F,S,1986-04-09,Stoke-on-Trent,United Kingdom,United Kingdom,United Kingdom,Europe
SO63670-2,2019-06-02,222,12492,10,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Brittany Price,F,S,1986-04-09,Stoke-on-Trent,United Kingdom,United Kingdom,United Kingdom,Europe
SO63671-1,2019-06-02,572,15077,10,1,10392900,10392900,6460227,259823,"Touring-3000 Yellow, 62",Touring-3000,Yellow,60-62 CM,Touring Bikes,Bikes,Dominique Lopez,F,M,1990-04-05,York,United Kingdom,United Kingdom,United Kingdom,Europe
SO63671-2,2019-06-02,217,15077,10,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Dominique Lopez,F,M,1990-04-05,York,United Kingdom,United Kingdom,United Kingdom,Europe
SO63672-1,2019-06-02,581,23648,9,1,23813860,23813860,15155140,595347,"Road-350-W Yellow, 42",Road-350-W,Yellow,42-46 CM,Road Bikes,Bikes,Karla Chander,F,S,1996-04-07,Gold Coast,Australia,Australia,Australia,Pacific
SO63673-1,2019-06-02,581,21180,9,1,23813860,23813860,15155140,595347,"Road-350-W Yellow, 42",Road-350-W,Yellow,42-46 CM,Road Bikes,Bikes,Katherine Flores,F,S,1986-12-03,Sunbury,Australia,Australia,Australia,Pacific
SO63674-1,2019-06-02,386,25946,9,1,15686860,15686860,9983117,392172,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Britta Simon,F,M,1974-11-03,Wollongong,Australia,Australia,Australia,Pacific
SO63674-2,2019-06-02,489,25946,9,1,755860,755860,582012,18897,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Britta Simon,F,M,1974-11-03,Wollongong,Australia,Australia,Australia,Pacific
SO63675-1,2019-06-02,386,25033,9,1,15686860,15686860,9983117,392172,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Omar Zhu,M,S,1974-12-11,Malabar,Australia,Australia,Australia,Pacific
SO63676-1,2019-06-02,390,17904,9,1,15686860,15686860,9983117,392172,"Road-550-W Yellow, 48",Road-550-W,Yellow,48-52 CM,Road Bikes,Bikes,Gina Torres,F,S,2001-03-04,Sunbury,Australia,Australia,Australia,Pacific
SO63676-2,2019-06-02,217,17904,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Gina Torres,F,S,2001-03-04,Sunbury,Australia,Australia,Australia,Pacific
SO63677-1,2019-06-02,388,25272,9,1,15686860,15686860,9983117,392172,"Road-550-W Yellow, 44",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Edwin Xu,M,S,1964-10-03,Springwood,Australia,Australia,Australia,Pacific
SO63677-2,2019-06-02,488,25272,9,1,755860,755860,582012,18897,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,Yellow,S,Jerseys,Clothing,Edwin Xu,M,S,1964-10-03,Springwood,Australia,Australia,Australia,Pacific
SO63678-1,2019-06-02,372,20628,9,1,34206900,34206900,21769271,855173,"Road-250 Red, 58",Road-250,Red,54-58 CM,Road Bikes,Bikes,Rodney Gutierrez,M,S,1992-01-11,North Sydney,Australia,Australia,Australia,Pacific
SO63678-2,2019-06-02,214,20628,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Rodney Gutierrez,M,S,1992-01-11,North Sydney,Australia,Australia,Australia,Pacific
SO63679-1,2019-06-02,357,14211,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Emma Bradley,F,S,1996-03-03,Gold Coast,Australia,Australia,Australia,Pacific
SO63679-2,2019-06-02,477,14211,9,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Emma Bradley,F,S,1996-03-03,Gold Coast,Australia,Australia,Australia,Pacific
SO63679-3,2019-06-02,478,14211,9,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Emma Bradley,F,S,1996-03-03,Gold Coast,Australia,Australia,Australia,Pacific
SO63679-4,2019-06-02,487,14211,9,1,769860,769860,287928,19247,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Emma Bradley,F,S,1996-03-03,Gold Coast,Australia,Australia,Australia,Pacific
SO63681-1,2019-06-02,562,13460,6,1,33376980,33376980,20747131,834425,"Touring-1000 Yellow, 50",Touring-1000,Yellow,48-52 CM,Touring Bikes,Bikes,Jasmine Walker,F,S,1975-09-09,Newton,Canada,Canada,Canada,North America
SO63681-2,2019-06-02,479,13460,6,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jasmine Walker,F,S,1975-09-09,Newton,Canada,Canada,Canada,North America
SO63681-3,2019-06-02,477,13460,6,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jasmine Walker,F,S,1975-09-09,Newton,Canada,Canada,Canada,North America
SO63682-1,2019-06-02,576,26487,1,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 60",Touring-1000,Blue,60-62 CM,Touring Bikes,Bikes,Vincent Ma,M,S,1967-06-04,Beaverton,United States,Northwest,United States,North America
SO63682-2,2019-06-02,479,26487,1,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Vincent Ma,M,S,1967-06-04,Beaverton,United States,Northwest,United States,North America
SO63682-3,2019-06-02,477,26487,1,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Vincent Ma,M,S,1967-06-04,Beaverton,United States,Northwest,United States,North America
SO63682-4,2019-06-02,225,26487,1,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Vincent Ma,M,S,1967-06-04,Beaverton,United States,Northwest,United States,North America
SO63683-1,2019-06-02,561,26292,1,1,33376980,33376980,20747131,834425,"Touring-1000 Yellow, 46",Touring-1000,Yellow,42-46 CM,Touring Bikes,Bikes,Marty Simpson,F,M,1993-02-08,Bellingham,United States,Northwest,United States,North America
SO63683-2,2019-06-02,477,26292,1,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Marty Simpson,F,M,1993-02-08,Bellingham,United States,Northwest,United States,North America
SO63683-3,2019-06-02,225,26292,1,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Marty Simpson,F,M,1993-02-08,Bellingham,United States,Northwest,United States,North America
SO63683-4,2019-06-02,479,26292,1,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Marty Simpson,F,M,1993-02-08,Bellingham,United States,Northwest,United States,North America
SO63684-1,2019-06-02,563,26328,4,1,33376980,33376980,20747131,834425,"Touring-1000 Yellow, 54",Touring-1000,Yellow,54-58 CM,Touring Bikes,Bikes,Edward Anderson,M,S,1990-08-04,Redwood City,United States,Southwest,United States,North America
SO63684-2,2019-06-02,214,26328,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Edward Anderson,M,S,1990-08-04,Redwood City,United States,Southwest,United States,North America
SO63684-3,2019-06-02,234,26328,4,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Multi,L,Jerseys,Clothing,Edward Anderson,M,S,1990-08-04,Redwood City,United States,Southwest,United States,North America
SO63689-1,2019-06-02,574,18133,8,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 50",Touring-1000,Blue,48-52 CM,Touring Bikes,Bikes,Karen Smith,F,S,1976-10-01,Frankfurt,Germany,Germany,Germany,Europe
SO63692-1,2019-07-02,217,15147,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Clarence Chen,M,M,1992-04-03,Townsville,Australia,Australia,Australia,Pacific
SO63692-2,2019-07-02,467,15147,9,1,342860,342860,128230,8572,"Half-Finger Gloves, L",Half-Finger Gloves,Black,L,Gloves,Clothing,Clarence Chen,M,M,1992-04-03,Townsville,Australia,Australia,Australia,Pacific
SO63694-1,2019-07-02,486,13004,9,1,2226000,2226000,832524,55650,All-Purpose Bike Stand,All-Purpose Bike Stand,NA,NA,Bike Stands,Accessories,Randy Chen,M,M,1987-04-05,Darlinghurst,Australia,Australia,Australia,Pacific
SO63695-1,2019-07-02,374,20149,10,1,34206900,34206900,21769271,855173,"Road-250 Black, 44",Road-250,Black,42-46 CM,Road Bikes,Bikes,Heidi Arun,F,M,1962-03-10,Basingstoke Hants,United Kingdom,United Kingdom,United Kingdom,Europe
SO63695-2,2019-07-02,477,20149,10,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Heidi Arun,F,M,1962-03-10,Basingstoke Hants,United Kingdom,United Kingdom,United Kingdom,Europe
SO63695-3,2019-07-02,225,20149,10,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Heidi Arun,F,M,1962-03-10,Basingstoke Hants,United Kingdom,United Kingdom,United Kingdom,Europe
SO63695-4,2019-07-02,479,20149,10,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Heidi Arun,F,M,1962-03-10,Basingstoke Hants,United Kingdom,United Kingdom,United Kingdom,Europe
SO63697-1,2019-07-02,580,17891,7,1,23813860,23813860,15155140,595347,"Road-350-W Yellow, 40",Road-350-W,Yellow,38-40 CM,Road Bikes,Bikes,Sharon Lal,F,M,1975-11-11,Les Ulis,France,France,France,Europe
SO63697-2,2019-07-02,214,17891,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Sharon Lal,F,M,1975-11-11,Les Ulis,France,France,France,Europe
SO63699-1,2019-07-02,580,17940,8,1,23813860,23813860,15155140,595347,"Road-350-W Yellow, 40",Road-350-W,Yellow,38-40 CM,Road Bikes,Bikes,Tommy Yuan,M,M,1979-08-03,Frankfurt,Germany,Germany,Germany,Europe
SO63700-1,2019-07-02,589,16277,10,1,10772860,10772860,5876898,269322,"Mountain-400-W Silver, 42",Mountain-400-W,Silver,42-46 CM,Mountain Bikes,Bikes,Christy Luo,F,M,1986-04-09,West Sussex,United Kingdom,United Kingdom,United Kingdom,Europe
SO63700-2,2019-07-02,225,16277,10,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Christy Luo,F,M,1986-04-09,West Sussex,United Kingdom,United Kingdom,United Kingdom,Europe
SO63700-3,2019-07-02,237,16277,10,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,Multi,XL,Jerseys,Clothing,Christy Luo,F,M,1986-04-09,West Sussex,United Kingdom,United Kingdom,United Kingdom,Europe
SO63701-1,2019-07-02,357,13680,10,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Jan Watson,F,M,1995-05-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63701-2,2019-07-02,528,13680,10,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Jan Watson,F,M,1995-05-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63701-3,2019-07-02,537,13680,10,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Jan Watson,F,M,1995-05-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63701-4,2019-07-02,478,13680,10,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jan Watson,F,M,1995-05-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63702-1,2019-07-02,353,17209,8,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Jacqueline James,F,M,1974-08-08,Hof,Germany,Germany,Germany,Europe
SO63702-2,2019-07-02,222,17209,8,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Jacqueline James,F,M,1974-08-08,Hof,Germany,Germany,Germany,Europe
SO63703-1,2019-07-02,355,13661,10,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Andre Sara,M,M,1995-07-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63703-2,2019-07-02,478,13661,10,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Andre Sara,M,M,1995-07-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63703-3,2019-07-02,477,13661,10,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Andre Sara,M,M,1995-07-11,Warrington,United Kingdom,United Kingdom,United Kingdom,Europe
SO63704-1,2019-07-02,357,12265,7,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Alan Guo,M,S,1979-03-07,Suresnes,France,France,France,Europe
SO63704-2,2019-07-02,485,12265,7,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Alan Guo,M,S,1979-03-07,Suresnes,France,France,France,Europe
SO63704-3,2019-07-02,225,12265,7,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Alan Guo,M,S,1979-03-07,Suresnes,France,France,France,Europe
SO63704-4,2019-07-02,222,12265,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Alan Guo,M,S,1979-03-07,Suresnes,France,France,France,Europe
SO63705-1,2019-07-02,539,11185,6,1,349860,349860,130848,8747,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Ashley Henderson,F,S,1964-08-10,Metchosin,Canada,Canada,Canada,North America
SO63705-2,2019-07-02,480,11185,6,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Ashley Henderson,F,S,1964-08-10,Metchosin,Canada,Canada,Canada,North America
SO63706-1,2019-07-02,529,11500,6,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Sarah Simmons,F,S,1995-06-09,Langley,Canada,Canada,Canada,North America
SO63706-2,2019-07-02,214,11500,6,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Sarah Simmons,F,S,1995-06-09,Langley,Canada,Canada,Canada,North America
SO63709-1,2019-07-02,478,14566,6,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Kaylee Mitchell,F,M,1991-04-10,Haney,Canada,Canada,Canada,North America
SO63709-2,2019-07-02,477,14566,6,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Kaylee Mitchell,F,M,1991-04-10,Haney,Canada,Canada,Canada,North America
SO63709-3,2019-07-02,225,14566,6,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Kaylee Mitchell,F,M,1991-04-10,Haney,Canada,Canada,Canada,North America
SO63709-4,2019-07-02,487,14566,6,1,769860,769860,287928,19247,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Kaylee Mitchell,F,M,1991-04-10,Haney,Canada,Canada,Canada,North America
SO63719-1,2019-07-02,540,12509,7,1,456400,456400,170694,11410,HL Road Tire,HL Road Tire,NA,NA,Tires and Tubes,Accessories,Marc Ferrier,M,M,1983-07-02,Drancy,France,France,France,Europe
SO63722-1,2019-07-02,541,12729,10,1,405860,405860,151792,10147,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Jose Perry,M,S,2000-04-05,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63722-2,2019-07-02,530,12729,10,1,69860,69860,26128,1747,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Jose Perry,M,S,2000-04-05,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63722-3,2019-07-02,480,12729,10,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Jose Perry,M,S,2000-04-05,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63724-1,2019-07-02,530,18186,10,1,69860,69860,26128,1747,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Lori Hernandez,F,M,1967-02-08,Newcastle upon Tyne,United Kingdom,United Kingdom,United Kingdom,Europe
SO63724-2,2019-07-02,477,18186,10,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Lori Hernandez,F,M,1967-02-08,Newcastle upon Tyne,United Kingdom,United Kingdom,United Kingdom,Europe
SO63724-3,2019-07-02,479,18186,10,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Lori Hernandez,F,M,1967-02-08,Newcastle upon Tyne,United Kingdom,United Kingdom,United Kingdom,Europe
SO63724-4,2019-07-02,222,18186,10,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Lori Hernandez,F,M,1967-02-08,Newcastle upon Tyne,United Kingdom,United Kingdom,United Kingdom,Europe
SO63725-1,2019-07-02,537,11187,1,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Jennifer Cooper,F,M,1965-10-02,Burien,United States,Northwest,United States,North America
SO63725-2,2019-07-02,528,11187,1,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Jennifer Cooper,F,M,1965-10-02,Burien,United States,Northwest,United States,North America
SO63726-1,2019-07-02,485,15847,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Edward White,M,M,1989-01-05,Westminster,Canada,Canada,Canada,North America
SO63726-2,2019-07-02,471,15847,6,1,889000,889000,332486,22225,"Classic Vest, S",Classic Vest,Blue,S,Vests,Clothing,Edward White,M,M,1989-01-05,Westminster,Canada,Canada,Canada,North America
SO63728-1,2019-07-02,357,15364,1,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Aidan Bryant,M,S,1986-09-02,Beaverton,United States,Northwest,United States,North America
SO63728-2,2019-07-02,485,15364,1,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Aidan Bryant,M,S,1986-09-02,Beaverton,United States,Northwest,United States,North America
